dataset,class,k_shot,seed,support_index,image_path
visa,macaroni1,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0889.JPG
visa,macaroni1,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0429.JPG
visa,macaroni1,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0477.JPG
visa,macaroni1,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0440.JPG
visa,macaroni1,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0854.JPG
visa,macaroni1,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0380.JPG
visa,macaroni1,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0765.JPG
visa,macaroni1,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0634.JPG
visa,macaroni1,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0791.JPG
visa,macaroni1,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0855.JPG
visa,macaroni1,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0885.JPG
visa,macaroni1,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0163.JPG
visa,macaroni1,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0291.JPG
visa,macaroni1,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0822.JPG
visa,macaroni1,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0889.JPG
visa,macaroni1,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0243.JPG
visa,macaroni1,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0429.JPG
visa,macaroni1,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0477.JPG
visa,macaroni1,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0982.JPG
visa,macaroni1,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0112.JPG
visa,macaroni1,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0440.JPG
visa,macaroni1,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0831.JPG
visa,macaroni1,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0854.JPG
visa,macaroni1,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0380.JPG
visa,macaroni1,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0450.JPG
visa,macaroni1,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0765.JPG
visa,macaroni1,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0987.JPG
visa,macaroni1,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0042.JPG
visa,macaroni1,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0405.JPG
visa,macaroni1,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0504.JPG
visa,macaroni1,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0634.JPG
visa,macaroni1,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0791.JPG
visa,macaroni1,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0855.JPG
visa,macaroni1,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0885.JPG
visa,macaroni1,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0924.JPG
visa,macaroni1,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0163.JPG
visa,macaroni1,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0291.JPG
visa,macaroni1,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0503.JPG
visa,macaroni1,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0608.JPG
visa,macaroni1,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0822.JPG
visa,macaroni1,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0889.JPG
visa,macaroni1,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0933.JPG
visa,macaroni1,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0986.JPG
visa,macaroni1,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0000.JPG
visa,macaroni1,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0243.JPG
visa,macaroni1,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0429.JPG
visa,macaroni1,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0477.JPG
visa,macaroni1,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0478.JPG
visa,macaroni1,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0711.JPG
visa,macaroni1,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0786.JPG
visa,macaroni1,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0982.JPG
visa,macaroni1,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0109.JPG
visa,macaroni1,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0112.JPG
visa,macaroni1,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0165.JPG
visa,macaroni1,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0256.JPG
visa,macaroni1,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0308.JPG
visa,macaroni1,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0440.JPG
visa,macaroni1,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0831.JPG
visa,macaroni1,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0854.JPG
visa,macaroni1,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0113.JPG
visa,macaroni1,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0379.JPG
visa,macaroni1,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0380.JPG
visa,macaroni1,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0450.JPG
visa,macaroni1,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0536.JPG
visa,macaroni1,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0765.JPG
visa,macaroni1,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0861.JPG
visa,macaroni1,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni1/Data/Images/Normal/0987.JPG
visa,macaroni2,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0634.JPG
visa,macaroni2,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0889.JPG
visa,macaroni2,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0477.JPG
visa,macaroni2,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0854.JPG
visa,macaroni2,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0380.JPG
visa,macaroni2,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0634.JPG
visa,macaroni2,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0791.JPG
visa,macaroni2,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0291.JPG
visa,macaroni2,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0889.JPG
visa,macaroni2,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0429.JPG
visa,macaroni2,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0477.JPG
visa,macaroni2,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0440.JPG
visa,macaroni2,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0854.JPG
visa,macaroni2,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0380.JPG
visa,macaroni2,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0765.JPG
visa,macaroni2,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0634.JPG
visa,macaroni2,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0791.JPG
visa,macaroni2,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0855.JPG
visa,macaroni2,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0885.JPG
visa,macaroni2,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0163.JPG
visa,macaroni2,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0291.JPG
visa,macaroni2,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0822.JPG
visa,macaroni2,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0889.JPG
visa,macaroni2,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0243.JPG
visa,macaroni2,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0429.JPG
visa,macaroni2,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0477.JPG
visa,macaroni2,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0982.JPG
visa,macaroni2,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0112.JPG
visa,macaroni2,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0440.JPG
visa,macaroni2,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0831.JPG
visa,macaroni2,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0854.JPG
visa,macaroni2,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0380.JPG
visa,macaroni2,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0450.JPG
visa,macaroni2,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0765.JPG
visa,macaroni2,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0987.JPG
visa,macaroni2,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0042.JPG
visa,macaroni2,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0405.JPG
visa,macaroni2,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0504.JPG
visa,macaroni2,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0634.JPG
visa,macaroni2,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0791.JPG
visa,macaroni2,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0855.JPG
visa,macaroni2,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0885.JPG
visa,macaroni2,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0924.JPG
visa,macaroni2,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0163.JPG
visa,macaroni2,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0291.JPG
visa,macaroni2,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0503.JPG
visa,macaroni2,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0608.JPG
visa,macaroni2,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0822.JPG
visa,macaroni2,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0889.JPG
visa,macaroni2,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0933.JPG
visa,macaroni2,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0986.JPG
visa,macaroni2,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0000.JPG
visa,macaroni2,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0243.JPG
visa,macaroni2,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0429.JPG
visa,macaroni2,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0477.JPG
visa,macaroni2,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0478.JPG
visa,macaroni2,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0711.JPG
visa,macaroni2,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0786.JPG
visa,macaroni2,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0982.JPG
visa,macaroni2,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0109.JPG
visa,macaroni2,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0112.JPG
visa,macaroni2,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0165.JPG
visa,macaroni2,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0256.JPG
visa,macaroni2,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0308.JPG
visa,macaroni2,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0440.JPG
visa,macaroni2,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0831.JPG
visa,macaroni2,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0854.JPG
visa,macaroni2,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0113.JPG
visa,macaroni2,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0379.JPG
visa,macaroni2,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0380.JPG
visa,macaroni2,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0450.JPG
visa,macaroni2,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0536.JPG
visa,macaroni2,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0765.JPG
visa,macaroni2,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0861.JPG
visa,macaroni2,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/macaroni2/Data/Images/Normal/0987.JPG
visa,pcb1,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0153.JPG
visa,pcb1,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0224.JPG
visa,pcb1,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0767.JPG
visa,pcb1,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0795.JPG
visa,pcb1,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0605.JPG
visa,pcb1,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0153.JPG
visa,pcb1,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0511.JPG
visa,pcb1,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0224.JPG
visa,pcb1,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0233.JPG
visa,pcb1,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0767.JPG
visa,pcb1,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0999.JPG
visa,pcb1,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0561.JPG
visa,pcb1,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0795.JPG
visa,pcb1,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0323.JPG
visa,pcb1,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0605.JPG
visa,pcb1,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0153.JPG
visa,pcb1,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0496.JPG
visa,pcb1,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0511.JPG
visa,pcb1,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0664.JPG
visa,pcb1,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0224.JPG
visa,pcb1,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0233.JPG
visa,pcb1,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0285.JPG
visa,pcb1,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0698.JPG
visa,pcb1,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0598.JPG
visa,pcb1,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0612.JPG
visa,pcb1,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0767.JPG
visa,pcb1,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0999.JPG
visa,pcb1,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0112.JPG
visa,pcb1,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0516.JPG
visa,pcb1,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0561.JPG
visa,pcb1,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0795.JPG
visa,pcb1,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0323.JPG
visa,pcb1,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0605.JPG
visa,pcb1,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0991.JPG
visa,pcb1,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0998.JPG
visa,pcb1,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0042.JPG
visa,pcb1,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0150.JPG
visa,pcb1,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0153.JPG
visa,pcb1,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0311.JPG
visa,pcb1,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/visa_raw/pcb1/Data/Images/Normal/0421.JPG
